3362.09,5.40096,-1.03423,7.62263
3362.19,5.7457,-1.45558,7.85246
3362.30,5.97553,-1.6471,7.58433
3362.40,5.7074,-1.49388,7.62263
3362.50,5.7457,-1.68541,7.31619
3362.61,5.51587,-1.72371,7.81416
3362.71,5.82231,-1.72371,7.73755
3362.82,5.82231,-1.26405,7.85246
3362.92,6.16705,-0.995922,7.89076
3363.02,6.39688,-0.383047,7.54602
3363.13,6.01384,-0.0766094,7.54602
3363.23,5.86062,0.383047,7.3928
3363.33,5.43926,1.22575,8.04398
3363.44,5.93723,0.995922,7.89076
3363.54,6.32027,1.80032,7.54602
3363.64,5.51587,1.83862,8.08229
3363.75,5.01791,-0.0766094,7.27789
3363.85,3.56234,-0.919312,7.73755
3363.95,3.14098,-0.0383047,7.27789
3364.06,2.41319,-0.881008,7.3928
3364.16,2.29828,-0.191523,8.92499
3364.26,1.68541,-0.497961,8.46534
3364.37,1.57049,-0.689484,8.38873
3364.47,2.14506,-0.306437,10.0741
3364.57,4.40504,0.229828,10.8019
3364.68,4.67317,-1.18745,7.20128
3364.78,3.90708,-0.536266,8.12059
3364.88,3.98369,-1.34066,8.50364
3364.99,4.40504,-1.80032,8.54194
3365.09,3.21759,-0.804398,10.0741
3365.19,3.56234,-0.191523,9.26973
3365.29,3.63894,-1.34066,7.81416
3365.40,2.75794,-1.03423,8.65686
3365.51,6.85654,-1.14914,9.92091
3365.62,4.0986,0.344742,6.5118
3365.72,5.40096,-0.536266,8.08229
3365.82,5.05622,-0.0766094,8.65686
3365.93,5.13283,-0.0383047,8.54194
3366.03,3.52403,-0.0383047,8.04398
3366.13,2.52811,-1.6088,8.23551
3366.24,2.79624,-3.37081,8.96329
3366.34,5.89892,-2.79624,9.57617
3366.44,5.93723,-1.68541,8.54194
3366.55,3.44742,-2.03015,6.43519
3366.65,3.63894,-1.45558,8.12059
3366.75,3.90708,0.306437,9.57617
3366.86,4.55826,0.881008,6.89484
3366.96,5.86062,1.53219,9.42295
3367.06,4.903,0.497961,7.46941
3367.17,5.63079,-0.766094,7.73755
3367.27,5.66909,-0.229828,6.62671
3367.37,5.32435,-0.229828,7.50772
3367.48,4.71148,-1.68541,9.34634
3367.58,8.27381,0.0383047,10.4572
3367.68,8.00568,2.94946,7.50772
3367.79,5.86062,4.55826,8.23551
3367.89,5.93723,4.13691,6.5118
3368.00,8.81008,2.06845,8.84838
3368.10,4.71148,-0.344742,9.07821
3368.20,4.82639,0.0,
7.507723368.31,3.14098,-1.41727,6.39688
3368.41,2.33659,-1.18745,8.27381
3368.51,2.4515,-1.11084,9.53786
3368.62,2.14506,-4.55826,8.54194
3368.72,4.25182,-2.14506,12.1043
3368.82,1.57049,-2.06845,11.2999
3368.93,1.91523,-0.727789,7.54602
3369.03,6.43519,-5.32435,18.9225
