4275.82,-4.0986,-8.65686,-1.22575
4275.93,-4.02199,-8.69516,-1.18745
4276.03,-4.13691,-8.65686,-1.37897
4276.13,-3.94538,-8.69516,-1.26405
4276.24,-4.0986,-8.81008,-1.22575
4276.34,-3.94538,-8.50364,-1.07253
4276.44,-4.0986,-8.58025,-1.07253
4276.55,-4.02199,-8.73347,-1.30236
4276.65,-4.0986,-8.65686,-1.22575
4276.75,-4.9413,-8.27381,-2.79624
4276.86,-7.00976,-6.01384,-1.72371
4276.96,-3.90708,-7.46941,-0.881008
4277.06,-0.153219,-10.2657,0.344742
4277.17,0.0383047,-8.27381,-0.114914
4277.27,-3.98369,-7.50772,-2.03015
4277.38,-5.24774,-7.50772,-1.72371
4277.48,-5.28605,-7.66094,-1.45558
4277.58,-5.55418,-7.89076,-1.6471
4277.69,-5.86062,-7.81416,-1.95354
4277.80,-6.5501,-7.81416,-1.26405
4277.90,-7.54602,-5.63079,-1.80032
4278.00,-5.13283,-7.54602,-0.727789
4278.11,12.5256,-17.5435,7.54602
4278.21,-3.94538,-7.66094,-1.99184
4278.31,-21.2974,-11.568,9.76769
4278.42,-5.97553,-8.27381,-1.14914
4278.52,-4.78809,-8.1589,0.268133
4278.62,-4.97961,-8.12059,-0.0766094
4278.73,-5.01791,-8.1972,0.153219
4278.83,-5.09452,-8.08229,0.306437
4278.93,-5.13283,-7.96737,0.459656
4279.04,-5.09452,-8.31211,0.191523
4279.14,-4.9413,-8.69516,0.919312
4279.25,-6.16705,-8.38873,-0.114914
4279.35,-6.5501,-13.828,2.10676
4279.45,-4.0603,-11.6446,0.0
4279.55,-3.98369,-6.93315,-0.612875
4279.66,-4.55826,-2.14506,-0.612875
4279.76,-4.78809,-5.47757,3.17929
4279.87,-8.23551,-12.1426,6.12875
4279.97,-8.08229,-8.31211,1.53219
4280.07,-12.3724,-2.33659,-1.57049
4280.18,0.421352,-19.1523,-6.89484
4280.28,-4.55826,-7.73755,1.45558
4280.38,-4.903,-8.42703,-0.65118
4280.49,-5.28605,-8.1589,-1.34066
4280.59,-5.63079,-7.81416,-1.03423
4280.69,-5.7457,-7.89076,-0.689484
4280.79,-7.23959,-8.35042,-3.48573
4280.90,-5.40096,-12.2575,-1.49388
4281.00,-5.32435,-8.54194,0.268133
4281.11,-1.07253,-7.85246,3.2942
4281.21,-9.03991,-7.23959,2.75794
4281.31,-16.2412,-7.81416,1.03423
4281.42,-16.1263,-28.9966,-13.6365
4281.53,-4.13691,-8.77177,-1.14914
4281.63,-4.25182,-8.23551,-0.383047
4281.73,-4.63487,-8.38873,-0.804398
4281.84,-5.86062,-8.96329,-0.766094
4281.94,-9.11651,-8.31211,-6.01384
4282.04,-11.2616,-10.0358,3.2559
4282.15,-0.114914,-7.85246,-0.114914
4282.25,-7.69924,-9.46126,-1.6471
4282.36,-20.2632,-8.92499,-2.03015
4282.46,-17.6585,-0.229828,0.65118
4282.56,-17.0839,-9.26973,-2.68133
4282.67,-3.56234,-8.35042,-0.383047
4282.77,-4.13691,-8.73347,0.421352
4282.87,-5.55418,-9.8443,0.65118
4282.98,-6.05214,-13.7514,-2.4898
4283.08,-4.97961,-9.03991,1.41727
4283.18,-0.153219,-8.92499,-1.26405
4283.29,-0.459656,-9.07821,-3.63894
4283.39,-8.42703,-6.85654,-2.98777
4283.49,-16.0114,1.91523,-0.804398
4283.60,-15.59,-8.23551,-1.07253
4283.70,-4.32843,-8.61855,0.153219
4283.80,-5.01791,-8.77177,-0.153219
4283.91,-5.86062,-8.1972,-0.383047
4284.01,-7.92907,-9.92091,-0.153219
4284.12,-5.63079,-10.4572,1.95354
4284.22,-2.25998,-7.58433,0.57457
4284.32,-2.29828,-8.1972,-2.98777
4284.42,-5.17113,-10.9934,-8.54194
4284.53,-7.77585,-0.727789,-5.59248
4284.63,-13.1385,-9.15482,-4.29012
4284.73,-5.43926,-8.92499,-0.766094
4284.84,-4.32843,-8.54194,0.0766094
4284.94,-4.63487,-8.35042,-0.114914
4285.04,-4.71148,-8.58025,-0.344742
4285.15,-4.59656,-8.31211,-0.344742
4285.26,-5.40096,-9.03991,-1.53219
4285.36,-3.06437,-9.8443,1.49388
