(2.56641, -4.17521, 8.65686)
(2.64302, -4.0603, 8.61855)
(2.60472, -3.86877, 8.61855)
(2.91116, -3.94538, 8.42703)
(2.98777, -4.02199, 8.77177)
(2.91116, -4.0986, 8.35042)
(2.79624, -3.63894, 8.46534)
(3.56234, -3.90708, 8.58025)
(3.60064, -4.02199, 9.53786)
(2.64302, -3.67725, 8.1972)
(2.56641, -3.44742, 8.23551)
(3.2559, -3.90708, 9.0016)
(3.2559, -3.83047, 8.58025)
(2.68133, -3.56234, 8.77177)
(2.87285, -3.83047, 8.77177)
(3.14098, -3.75386, 8.54194)
(2.60472, -3.52403, 8.54194)
(3.17929, -3.90708, 8.42703)
(3.10268, -3.67725, 8.77177)
(2.87285, -3.56234, 8.77177)
(3.10268, -3.86877, 8.69516)
(3.14098, -3.90708, 8.65686)
(3.10268, -3.75386, 8.54194)
(3.14098, -3.86877, 8.54194)
(3.17929, -3.75386, 8.77177)
(2.71963, -3.67725, 8.23551)
(3.2942, -3.90708, 8.35042)
(3.21759, -3.75386, 8.61855)
(3.21759, -3.71555, 8.61855)
(3.2942, -3.79216, 8.50364)
(3.14098, -3.75386, 8.38873)
(3.02607, -3.75386, 7.85246)
(3.33251, -3.60064, 8.61855)
(3.17929, -3.63894, 7.46941)
(2.79624, -3.52403, 9.26973)
(3.67725, -3.90708, 8.1589)
(3.33251, -3.48573, 8.31211)
(3.48573, -3.71555, 8.50364)
(3.33251, -3.60064, 8.58025)
(3.56234, -3.86877, 8.73347)
(3.40912, -3.56234, 8.31211)
(3.60064, -3.75386, 8.50364)
(3.21759, -3.52403, 8.58025)
(3.17929, -3.60064, 8.50364)
(3.17929, -3.98369, 8.84838)
(3.21759, -3.86877, 8.50364)
(2.52811, -3.44742, 8.58025)
(3.17929, -3.56234, 9.03991)
(3.37081, -3.98369, 8.92499)
(3.14098, -3.60064, 8.58025)
(3.06437, -3.86877, 8.38873)
(3.37081, -3.60064, 7.96737)
(3.48573, -3.71555, 8.81008)
(3.79216, -3.17929, 8.88668)
(3.98369, -3.60064, 8.08229)
(3.90708, -3.67725, 8.00568)
(3.2559, -3.75386, 8.1589)
(4.36673, -3.52403, 9.26973)
(4.32843, -3.83047, 8.81008)
(4.36673, -3.37081, 8.84838)
(3.63894, -3.79216, 8.65686)
(3.79216, -3.52403, 8.08229)
(3.14098, -3.71555, 8.42703)
(3.10268, -3.48573, 7.77585)
(4.02199, -3.86877, 8.27381)
(4.0603, -3.67725, 7.96737)
(4.0603, -4.0603, 8.08229)
(4.0986, -3.75386, 8.31211)
(3.86877, -3.67725, 7.85246)
(3.90708, -3.71555, 8.23551)
(4.25182, -4.02199, 8.08229)
(4.32843, -3.71555, 8.42703)
(4.21351, -3.71555, 8.1589)
(4.44334, -3.79216, 8.00568)
(4.21351, -3.67725, 8.00568)
(4.21351, -3.83047, 8.00568)
(4.25182, -3.75386, 8.12059)
(4.48165, -3.86877, 8.00568)
(4.32843, -3.90708, 8.08229)
(4.0603, -3.75386, 8.1972)
(4.71148, -3.71555, 8.65686)
(4.21351, -3.67725, 7.69924)
(2.94946, -3.48573, 7.81416)
(2.91116, -3.71555, 8.92499)
(4.44334, -3.79216, 8.00568)
(4.40504, -3.67725, 8.50364)
(3.67725, -3.79216, 7.96737)
(3.52403, -3.67725, 8.08229)
(3.40912, -4.0603, 8.46534)
(4.71148, -3.52403, 7.81416)
(4.71148, -3.86877, 8.12059)
(3.71555, -3.75386, 7.96737)
(3.56234, -3.40912, 7.96737)
(3.33251, -3.67725, 7.69924)
(3.21759, -3.52403, 8.42703)
(3.86877, -3.63894, 8.42703)
(3.63894, -3.33251, 7.77585)
(3.71555, -3.71555, 8.1972)
(4.21351, -3.52403, 7.96737)
(4.67317, -3.2942, 8.04398)
(4.71148, -3.63894, 7.89076)
(4.71148, -3.48573, 7.66094)
(4.59656, -3.56234, 7.69924)
(4.59656, -3.37081, 7.81416)
(5.13283, -3.52403, 7.96737)
(5.20944, -3.33251, 8.61855)
(4.55826, -3.48573, 8.08229)
(4.36673, -3.44742, 8.00568)
(4.36673, -3.2559, 8.00568)
(4.40504, -3.71555, 8.04398)
(4.36673, -3.79216, 8.12059)
(4.32843, -3.63894, 7.73755)
(4.25182, -3.79216, 7.89076)
(4.21351, -3.71555, 7.66094)
(4.29012, -3.67725, 7.85246)
(4.40504, -3.75386, 7.50772)
(4.32843, -3.79216, 8.12059)
(4.21351, -3.79216, 7.96737)
(4.02199, -3.83047, 7.62263)
(4.25182, -3.52403, 8.04398)
(4.21351, -3.56234, 8.1589)
(4.29012, -3.67725, 7.92907)
(4.32843, -3.52403, 8.23551)
(4.40504, -3.48573, 7.81416)
(4.36673, -3.37081, 7.50772)
(4.17521, -3.10268, 7.62263)
(4.25182, -2.60472, 9.15482)
(6.89484, -4.71148, 13.9812)
(14.6707, -3.90708, 15.5517)
(5.86062, -0.0383047, 2.64302)
(5.7074, 0.191523, -1.76202)
(-8.88668, 2.25998, -2.56641)
(2.91116, 11.1084, -1.49388)
(20.5696, 20.3781, 8.35042)
(19.2673, 7.73755, 13.828)
(13.7514, 6.32027, 8.46534)
(14.709, 9.76769, 8.96329)
(14.8622, 11.7212, 8.84838)
(8.00568, 10.4572, 1.41727)
(7.85246, 1.07253, -2.22167)
(-6.47349, -6.43519, -0.497961)
(-3.71555, -5.82231, 0.919312)
(-5.86062, 4.903, -2.71963)
(4.63487, 10.4189, 0.114914)
(26.3153, 15.8964, 8.84838)
(16.8158, 5.78401, 9.26973)
(8.50364, 6.5118, 3.94538)
(6.74162, 7.08637, 3.21759)
(6.66501, 7.20128, 6.66501)
(18.3096, 8.81008, 6.35858)
(18.1947, 11.0317, 4.32843)
(1.95354, 3.71555, 0.727789)
(2.25998, -1.11084, -2.91116)
(-4.36673, -6.89484, 0.459656)
(-0.881008, -8.35042, 2.33659)
(-4.40504, 0.268133, -1.87693)
(0.421352, 7.3928, -0.804398)
(24.515, 26.0855, 11.4914)
(23.0977, 4.97961, 10.8019)
(8.84838, 5.86062, 4.86469)
(5.40096, 5.97553, 2.4515)
(5.40096, 5.01791, 3.02607)
(5.40096, 6.43519, 3.2559)
(5.20944, 7.3928, 4.13691)
(5.20944, 6.77993, 4.59656)
(5.36266, 6.28197, 5.24774)
(5.51587, 5.66909, 4.97961)
(5.20944, 5.43926, 4.44334)
(5.63079, 5.66909, 4.74978)
(5.97553, 6.05214, 4.48165)
(6.12875, 6.70332, 5.05622)
(6.12875, 9.34634, 4.903)
(4.29012, 6.89484, 3.40912)
(4.0986, 7.08637, 2.79624)
(4.02199, 6.24366, 2.79624)
(4.51995, 6.32027, 3.44742)
(5.36266, 7.31619, 4.36673)
(5.36266, 11.0701, 3.98369)
(3.56234, 8.1589, 4.67317)
(3.17929, 6.77993, 3.33251)
(3.63894, 6.32027, 3.17929)
(3.86877, 7.31619, 3.60064)
(3.98369, 7.81416, 4.17521)
(3.52403, 12.8321, 2.37489)
(4.13691, 10.189, 3.17929)
(4.51995, 7.43111, 2.4515)
(4.59656, 7.69924, 2.22167)
(3.56234, 8.23551, 2.56641)
(3.40912, 7.04806, 2.68133)
(3.90708, 7.66094, 2.87285)
(3.71555, 9.26973, 3.56234)
(2.87285, 8.38873, 2.37489)
(3.33251, 8.77177, 2.87285)
(3.33251, 7.89076, 2.52811)
(3.17929, 8.12059, 3.10268)
(3.02607, 9.11651, 2.83455)
(3.10268, 11.8745, 2.79624)
(2.91116, 7.27789, 1.80032)
(3.10268, 9.72939, 2.41319)
(1.6471, 10.3423, 1.53219)
(1.6471, 8.77177, 2.18337)
(2.41319, 6.97145, 2.29828)
(2.4898, 6.77993, 3.10268)
(3.79216, 7.69924, 3.67725)
(2.33659, 9.30804, 2.64302)
(2.4898, 8.27381, 3.21759)
(2.71963, 8.61855, 2.91116)
(2.64302, 8.35042, 3.06437)
(2.98777, 9.806, 3.2559)
(3.02607, 10.4572, 3.14098)
(2.83455, 8.1589, 2.56641)
(2.41319, 9.72939, 2.22167)
(1.95354, 9.95922, 1.49388)
(2.18337, 8.54194, 1.34066)
(3.67725, 6.89484, 1.76202)
(4.0603, 6.93315, 2.4898)
(4.0603, 9.23143, 3.63894)
(3.44742, 7.58433, 3.71555)
(3.37081, 9.88261, 2.4898)
(2.64302, 8.00568, 2.4898)
(2.94946, 8.08229, 2.56641)
(2.03015, 8.23551, 2.22167)
(1.99184, 8.73347, 2.75794)
(2.56641, 9.38465, 3.06437)
(2.94946, 10.3806, 3.60064)
(2.83455, 8.1972, 2.60472)
(2.87285, 9.38465, 2.10676)
(2.4515, 9.76769, 1.91523)
(2.41319, 8.50364, 2.33659)
(4.36673, 7.12467, 2.4515)
(4.32843, 5.43926, 2.71963)
(4.48165, 6.01384, 3.2942)
(4.59656, 8.08229, 3.2559)
(2.56641, 8.27381, 4.25182)
(2.56641, 9.15482, 4.63487)
(2.06845, 8.1972, 3.98369)
(2.4898, 8.58025, 4.36673)
(2.41319, 8.23551, 3.56234)
(2.4898, 9.34634, 3.17929)
(2.56641, 9.42295, 2.52811)
(2.91116, 9.95922, -0.0383047)
(2.83455, 9.49956, 0.0383047)
(2.60472, 8.50364, -0.306437)
(4.32843, 7.77585, 0.536266)
(4.21351, 8.69516, 1.6471)
(4.21351, 8.88668, 2.10676)
(3.56234, 8.38873, 2.33659)
(2.68133, 7.81416, 2.18337)
(2.41319, 8.46534, 2.03015)
(2.33659, 8.23551, 2.87285)
(2.29828, 10.304, 3.33251)
(2.14506, 9.30804, 2.91116)
(1.95354, 9.46126, 3.48573)
(1.99184, 8.54194, 3.17929)
(1.99184, 8.65686, 2.64302)
(2.22167, 8.35042, 2.37489)
(2.03015, 9.30804, 2.4515)
(2.60472, 10.4955, 2.4515)
(2.06845, 7.46941, 2.29828)
(2.18337, 9.65278, 2.25998)
(2.4515, 9.69109, 2.41319)
(2.06845, 8.12059, 2.10676)
(2.22167, 7.46941, 2.25998)
(2.33659, 8.42703, 2.60472)
(2.37489, 11.3765, 2.68133)
(2.25998, 7.50772, 3.10268)
(1.53219, 9.88261, 2.18337)
(1.6088, 8.50364, 2.83455)
(1.68541, 7.92907, 3.02607)
(1.68541, 8.42703, 3.56234)
(2.18337, 9.65278, 3.37081)
(2.37489, 10.0358, 2.98777)
(1.95354, 9.03991, 2.03015)
(1.83862, 9.99752, 1.76202)
(2.25998, 8.61855, 1.57049)
(2.94946, 7.50772, 2.18337)
(3.02607, 7.16298, 2.60472)
(3.75386, 8.35042, 2.56641)
(3.2942, 8.46534, 2.83455)
(2.25998, 9.69109, 2.06845)
(2.33659, 8.88668, 2.41319)
(2.37489, 8.81008, 2.94946)
