(5.51587, -3.83047, 6.97145)
(5.40096, -3.79216, 7.00976)
(5.20944, -3.67725, 7.27789)
(5.59248, -3.86877, 7.08637)
(5.55418, -3.83047, 7.04806)
(5.40096, -3.75386, 7.16298)
(5.43926, -3.86877, 6.97145)
(5.24774, -3.90708, 7.23959)
(5.47757, -3.60064, 7.23959)
(5.43926, -3.67725, 6.89484)
(5.32435, -3.94538, 6.93315)
(5.32435, -3.75386, 7.27789)
(5.32435, -3.75386, 7.20128)
(5.40096, -3.79216, 7.16298)
(5.32435, -3.86877, 7.04806)
(5.55418, -3.83047, 7.16298)
(5.40096, -3.83047, 7.12467)
(5.43926, -3.79216, 7.04806)
(5.43926, -3.75386, 7.04806)
(5.28605, -3.90708, 6.85654)
(5.36266, -3.86877, 7.20128)
(5.20944, -3.56234, 7.12467)
(5.59248, -3.79216, 6.93315)
(5.55418, -3.86877, 7.04806)
(5.43926, -3.94538, 7.23959)
(5.51587, -3.83047, 6.77993)
(5.51587, -3.90708, 6.93315)
(5.51587, -3.83047, 7.12467)
(5.55418, -3.86877, 7.12467)
(5.47757, -3.86877, 7.12467)
(5.40096, -3.90708, 6.77993)
(5.47757, -3.83047, 7.12467)
(5.40096, -3.79216, 7.23959)
