(4.25182, -0.0383047, 8.84838)
(4.40504, 0.0, 8.81008)
(4.13691, 0.0383047, 8.96329)
(4.25182, -0.0766094, 8.46534)
(4.17521, -0.114914, 8.77177)
(4.32843, -0.0766094, 8.77177)
(4.36673, -0.0766094, 8.92499)
(4.21351, 0.0, 8.23551)
(5.05622, 1.87693, 21.2208)
(10.304, -9.72939, 25.0513)
(8.84838, -4.25182, 6.93315)
(8.58025, -1.87693, -8.08229)
(-1.6088, -3.2559, -17.6968)
(0.957617, 0.0766094, -9.53786)
(14.1727, -8.65686, 17.8883)
(8.96329, -8.1972, 39.4155)
(2.87285, -11.6446, 19.612)
(9.26973, -0.957617, -5.05622)
(-5.28605, -1.34066, -22.5232)
(-2.52811, -2.22167, -6.74162)
(21.3357, -17.4669, 22.9828)
(10.4189, -1.95354, 33.7081)
(13.2917, -9.19312, 21.1059)
(3.94538, -4.74978, -2.03015)
(-3.33251, -0.497961, -9.38465)
(-5.86062, 2.03015, -9.57617)
(9.61448, -6.47349, 11.4148)
(3.02607, -12.7555, 24.7065)
(5.7074, -0.57457, 10.8019)
(2.98777, -2.41319, 7.12467)
(3.63894, -1.6471, 7.3545)
(3.37081, -3.67725, 10.0741)
(3.2559, -2.64302, 8.73347)
(4.29012, -2.33659, 8.58025)
(5.28605, -3.17929, 7.43111)
(3.2559, -2.71963, 11.0701)
(4.02199, -3.06437, 7.62263)
(4.13691, -1.22575, 7.23959)
(5.01791, -0.881008, 8.46534)
(3.56234, -0.766094, 9.07821)
(3.75386, -0.268133, 7.85246)
(4.0603, -0.727789, 8.46534)
(5.20944, -0.459656, 8.92499)
(4.74978, -0.306437, 8.73347)
(4.74978, -0.383047, 8.1972)
(5.28605, -0.0383047, 8.00568)
(5.01791, -0.153219, 8.38873)
(5.13283, -0.114914, 8.08229)
(4.9413, -0.268133, 8.65686)
(5.24774, -0.0383047, 8.08229)
(4.903, -0.0766094, 8.27381)
(5.05622, -0.191523, 8.1589)
(5.43926, -0.0383047, 8.1972)
(4.82639, -0.191523, 8.31211)
(4.903, -0.153219, 8.04398)
(4.86469, -0.268133, 8.42703)
(5.20944, 0.0383047, 8.08229)
(4.78809, -0.268133, 8.1589)
(4.97961, -0.153219, 8.23551)
(4.71148, -0.306437, 8.58025)
(4.74978, -0.306437, 8.73347)
(4.9413, -0.306437, 8.54194)
(4.82639, -0.153219, 8.42703)
(5.05622, -0.114914, 8.31211)
(4.74978, -0.114914, 8.00568)
(4.9413, -0.191523, 8.46534)
(4.82639, -0.383047, 8.00568)
(4.78809, -0.268133, 8.46534)
(4.9413, -0.383047, 8.61855)
(4.97961, -0.191523, 8.42703)
(4.903, -0.229828, 8.38873)
(4.9413, -0.191523, 8.04398)
(4.71148, -0.306437, 8.08229)
(5.05622, -0.114914, 8.42703)
(5.05622, -0.191523, 8.38873)
(4.9413, -0.229828, 8.81008)
(4.9413, -0.114914, 8.69516)
(4.903, -0.421352, 8.38873)
(4.86469, -0.114914, 8.42703)
(4.903, -0.191523, 8.38873)
(5.09452, -0.153219, 8.31211)
(4.74978, -0.229828, 8.54194)
(4.903, -0.268133, 8.42703)
(4.9413, -0.0766094, 8.23551)
(5.09452, -0.153219, 8.50364)
(5.05622, -0.229828, 8.35042)
(4.97961, -0.191523, 8.1972)
(5.20944, -0.306437, 8.46534)
