(3.63894, -0.0766094, 9.23143)
(3.48573, -0.459656, 9.26973)
(3.48573, -0.268133, 9.07821)
(3.52403, -0.383047, 9.15482)
(3.52403, -0.497961, 9.15482)
(3.2942, -0.306437, 9.26973)
(3.71555, -0.421352, 9.30804)
(3.94538, -0.804398, 9.23143)
(3.63894, -0.459656, 9.0016)
(3.48573, -0.421352, 9.23143)
(3.40912, -0.497961, 9.07821)
(3.60064, -0.421352, 9.15482)
(3.52403, -0.536266, 8.88668)
(2.75794, -1.57049, 8.1972)
(3.83047, -1.53219, 9.57617)
(4.25182, -3.06437, 9.19312)
(4.55826, -1.72371, 9.76769)
(-1.83862, -1.11084, 8.1972)
(-1.18745, -0.191523, 9.34634)
(-1.34066, -3.02607, 12.9853)
(-5.24774, -0.65118, 9.15482)
(-1.57049, -1.26405, 8.42703)
(2.18337, -2.75794, 7.08637)
(2.25998, -5.51587, 8.65686)
(4.97961, -3.63894, 12.1809)
(5.86062, -4.32843, 7.69924)
(5.89892, -3.79216, 8.23551)
(4.25182, -3.63894, 7.50772)
(4.51995, -3.48573, 7.96737)
(4.51995, -3.75386, 7.54602)
(4.55826, -3.60064, 8.1589)
(4.44334, -3.86877, 7.50772)
(4.63487, -3.75386, 8.1972)
(4.67317, -3.86877, 7.89076)
(4.40504, -3.75386, 7.62263)
(4.55826, -3.90708, 7.58433)
(4.59656, -3.67725, 7.77585)
(4.51995, -3.90708, 7.62263)
(4.59656, -3.71555, 7.85246)
(4.44334, -3.67725, 7.92907)
(4.48165, -3.60064, 7.73755)
(4.55826, -3.67725, 7.81416)
(4.74978, -3.71555, 7.89076)
(4.74978, -3.86877, 7.77585)
(4.67317, -3.86877, 7.27789)
(4.71148, -3.86877, 7.81416)
(4.51995, -3.86877, 7.54602)
(4.71148, -3.75386, 7.54602)
(4.63487, -3.79216, 7.73755)
(4.74978, -3.86877, 7.50772)
(4.59656, -3.63894, 7.69924)
(4.71148, -3.71555, 7.73755)
(4.63487, -3.94538, 7.66094)
(4.67317, -3.79216, 7.73755)
(4.63487, -3.75386, 7.66094)
(4.63487, -3.75386, 7.3545)
(4.82639, -3.83047, 7.43111)
(4.67317, -3.83047, 7.77585)
(4.78809, -3.75386, 7.73755)
(4.63487, -3.83047, 7.69924)
(4.63487, -3.86877, 7.66094)
(4.71148, -3.75386, 8.08229)
(4.59656, -3.75386, 7.69924)
(4.78809, -3.79216, 7.31619)
(4.78809, -3.83047, 7.58433)
(4.78809, -3.79216, 7.77585)
(4.67317, -3.83047, 7.85246)
(4.48165, -3.86877, 7.77585)
(4.74978, -3.71555, 8.27381)
(4.74978, -3.86877, 7.81416)
(4.71148, -3.79216, 7.81416)
(4.59656, -3.79216, 7.81416)
(4.55826, -3.67725, 7.77585)
(4.67317, -3.75386, 7.27789)
(4.71148, -3.71555, 7.85246)
(4.74978, -3.79216, 7.69924)
(4.903, -3.86877, 7.73755)
(4.78809, -3.75386, 7.54602)
(4.903, -3.86877, 7.3928)
(4.74978, -3.75386, 7.3928)
(4.59656, -3.75386, 7.81416)
(4.51995, -3.86877, 7.81416)
(4.78809, -3.75386, 7.62263)
(4.63487, -3.67725, 7.66094)
(4.74978, -3.75386, 7.43111)
(4.74978, -3.79216, 7.3928)
(4.71148, -3.79216, 7.92907)
(4.78809, -3.75386, 7.43111)
(4.82639, -3.83047, 7.62263)
(4.67317, -3.75386, 8.00568)
(4.74978, -3.79216, 8.08229)
(4.71148, -3.83047, 7.73755)
(4.78809, -3.71555, 7.66094)
(4.82639, -3.60064, 7.62263)
(4.55826, -3.79216, 7.73755)
(4.59656, -3.86877, 7.73755)
(4.74978, -3.83047, 7.85246)
(4.86469, -3.86877, 7.66094)
(4.74978, -3.75386, 7.46941)
(4.74978, -3.67725, 7.50772)
(4.71148, -3.75386, 7.69924)
(4.63487, -3.63894, 7.92907)
(4.67317, -3.67725, 8.04398)
(4.74978, -3.60064, 7.89076)
(4.71148, -3.86877, 7.81416)
(4.71148, -3.83047, 8.08229)
(4.67317, -3.67725, 8.00568)
(4.63487, -3.75386, 7.62263)
(4.67317, -3.75386, 8.00568)
(4.67317, -3.83047, 8.00568)
(4.74978, -3.71555, 7.73755)
(4.71148, -3.60064, 7.96737)
(4.63487, -3.79216, 7.23959)
(4.78809, -3.71555, 7.85246)
(4.67317, -3.75386, 7.77585)
(4.55826, -3.83047, 7.96737)
(4.71148, -3.71555, 7.73755)
(4.74978, -3.79216, 7.85246)
(4.67317, -3.71555, 7.96737)
(4.63487, -3.75386, 7.73755)
(4.67317, -3.75386, 7.69924)
(4.55826, -3.79216, 7.85246)
(4.59656, -3.79216, 7.81416)
(4.67317, -3.86877, 7.69924)
(4.51995, -3.71555, 7.92907)
(4.55826, -3.67725, 7.43111)
(4.63487, -3.63894, 7.92907)
(4.74978, -3.75386, 8.04398)
(4.59656, -3.83047, 7.85246)
(4.71148, -3.71555, 8.12059)
(4.67317, -3.75386, 7.85246)
(4.67317, -3.71555, 7.58433)
(4.63487, -3.75386, 7.46941)
(4.55826, -3.71555, 7.92907)
(4.82639, -3.86877, 7.77585)
(4.44334, -3.79216, 7.89076)
(4.55826, -3.67725, 7.81416)
(4.55826, -3.79216, 7.66094)
(4.74978, -3.60064, 8.31211)
(4.78809, -3.75386, 7.89076)
(4.59656, -3.52403, 8.08229)
(4.71148, -3.79216, 8.04398)
(4.55826, -3.60064, 7.81416)
(4.59656, -3.67725, 7.73755)
(4.55826, -3.67725, 8.04398)
(4.63487, -3.67725, 7.69924)
(4.48165, -3.71555, 7.81416)
(4.59656, -3.83047, 7.81416)
(4.63487, -3.71555, 7.73755)
(4.40504, -3.83047, 7.69924)
(4.55826, -3.79216, 7.46941)
(4.67317, -3.71555, 7.73755)
(4.63487, -3.67725, 7.66094)
(4.71148, -3.63894, 7.54602)
(4.67317, -3.83047, 7.62263)
(4.59656, -3.63894, 7.73755)
(4.67317, -3.79216, 7.81416)
(4.67317, -3.71555, 7.89076)
(4.67317, -3.71555, 7.73755)
(4.55826, -3.79216, 7.50772)
(4.55826, -3.75386, 7.73755)
(4.71148, -3.75386, 7.81416)
(4.48165, -3.75386, 7.81416)
(4.63487, -3.60064, 7.89076)
(4.51995, -3.75386, 7.69924)
(4.55826, -3.71555, 7.89076)
(4.74978, -3.60064, 8.04398)
(4.59656, -3.79216, 7.85246)
(4.74978, -3.67725, 7.73755)
(4.51995, -3.71555, 7.81416)
(4.78809, -3.67725, 7.54602)
(4.51995, -3.63894, 7.92907)
(4.59656, -3.86877, 7.81416)
(4.67317, -3.83047, 7.89076)
(4.67317, -3.79216, 7.77585)
(4.40504, -3.67725, 7.77585)
(4.67317, -3.75386, 7.92907)
(4.63487, -3.67725, 7.77585)
(4.51995, -3.71555, 7.62263)
(4.59656, -3.63894, 7.54602)
(4.71148, -3.75386, 7.77585)
(4.59656, -3.67725, 7.73755)
(4.55826, -3.67725, 7.81416)
(4.59656, -3.63894, 7.58433)
(4.74978, -3.71555, 7.69924)
(4.59656, -3.71555, 7.81416)
(4.97961, -3.63894, 7.58433)
(4.71148, -3.83047, 8.08229)
(4.71148, -3.67725, 7.69924)
(4.74978, -3.71555, 7.73755)
(4.903, -3.98369, 7.73755)
(4.74978, -3.71555, 8.1972)
(4.74978, -3.75386, 7.62263)
(4.59656, -3.79216, 7.81416)
(4.59656, -3.75386, 8.12059)
(4.71148, -3.60064, 7.62263)
(4.55826, -3.79216, 7.43111)
(4.51995, -3.86877, 7.89076)
(4.74978, -3.71555, 8.08229)
(4.67317, -3.71555, 7.73755)
(4.55826, -3.63894, 7.89076)
(4.78809, -3.63894, 7.92907)
(4.78809, -3.71555, 7.85246)
(4.51995, -3.79216, 7.85246)
(4.40504, -3.90708, 8.00568)
(4.59656, -3.63894, 7.77585)
(4.86469, -3.60064, 7.73755)
(4.67317, -3.56234, 7.85246)
(4.71148, -3.83047, 7.43111)
(4.51995, -3.71555, 7.46941)
(4.63487, -3.75386, 7.92907)
(4.86469, -3.67725, 8.00568)
(4.63487, -3.75386, 7.69924)
(4.74978, -3.63894, 7.69924)
(4.63487, -3.67725, 7.50772)
(4.67317, -3.71555, 7.66094)
(4.67317, -3.75386, 8.04398)
(4.59656, -3.71555, 7.96737)
(4.67317, -3.63894, 7.66094)
(4.59656, -3.75386, 7.73755)
(4.71148, -3.63894, 7.62263)
(4.51995, -3.63894, 7.85246)
(4.48165, -3.63894, 7.81416)
(4.55826, -3.67725, 7.58433)
(4.63487, -3.75386, 7.81416)
(4.67317, -3.60064, 8.04398)
(4.67317, -3.71555, 8.12059)
(4.55826, -3.75386, 7.92907)
(4.55826, -3.71555, 7.77585)
(4.63487, -3.67725, 7.85246)
(4.51995, -3.67725, 7.92907)
(4.74978, -3.71555, 7.73755)
(4.63487, -3.75386, 7.69924)
(4.71148, -3.71555, 8.00568)
(4.63487, -3.67725, 8.1589)
(4.59656, -3.71555, 7.73755)
(4.71148, -3.71555, 7.58433)
(4.51995, -3.67725, 7.92907)
(4.59656, -3.86877, 7.69924)
(4.55826, -3.75386, 7.89076)
(4.59656, -3.79216, 7.81416)
(4.63487, -3.79216, 7.85246)
(4.67317, -3.75386, 7.81416)
(4.51995, -3.71555, 7.85246)
(4.71148, -3.75386, 7.96737)
